StartDate,EndDate,ResponseId,Region,Coast,Gender,Age,Cause_CC,Cause_CC_binary,Q6_1_reverse,Q6_2,Q6_3,Q6_4_reverse,Q6_5,Climate,Q7.1,Q7.2,Q7.3,Q7.4,Q7.5,Q7.6,Q7.7,Q7.8,Q7.9,Q7_10,NET_intervention,NET_nature,Knowledge_sc,Knowledge_sc_number,Support_sc,Support_sc_word,Support_sc_binary,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Part1,Part2,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12.10,Risk1,Risk2,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13.10,Benefit,Support_sc2,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5_6,Q16_7,Q16_8,Q16_9,Q16.10,Q16_11_12,Trust1,Trust2,Trust3,Cluster_trust,Q17_1,Q17_2_reverse,Q17_3,Q17_4,Q17_5_6,Gov,Myth_benign,Myth_tolerant,Myth_ephemeral,Myth_capricious,Q19_1_reverse,Q19_2_reverse,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8_reverse,Q19_9,Q19.10,Nature_new,Nature_new_1,Nature,Nature_dualism,Nature1,Nature2_reverse,Nature2,Q20_1_reverse,Q20_1,Q20_2_reverse,Q20_2,Q20_3,Q20_4,Q20_5_reverse,Q20_5,Q20_6_7_reverse,Q20_6_7,Tech_new,Tech_new_1,Tech,Political,Political_word,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7_reverse,Q23_8_reverse,Q23_9_reverse,Q23_10_reverse,Q23_11_reverse,Q23_12_reverse,Com_ind,Egal_hier,Education,Education_number,Survey
2/5/21 3:04,2/5/21 3:19,R_1oHJl2pHmHPb0lk,Washington state (USA),Yes,Female,35,NA,NA,4,4,1,2,3,2.8,3,4,4,1,4,1,4,5,4,2,3,3.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,4,3,5,3,2,3,3.333333333,5,5,5,5,5,5,5,1,5,5,5,4,2,2,2,1,1,1,1,1,1,1,1.3,2,1,1,1,1,1,1,3,1,3,4,1,2.333333333,1,Not trustful,1,1,1,1,1,1,4,5,5,5,5,3,5,2,5,2,3,1,2,5,3.125,3.125,3.111111111,3,3.166666667,3,3,1,5,3,3,1,3,1,5,3,3,3.666666667,3.666666667,2.2,3,3_Neutral,5,3,5,5,1,5,5,5,5,5,5,5,4.666666667,4.333333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/5/21 3:04,2/5/21 3:18,R_1myin6PAwxR8HbX,Washington state (USA),Yes,Female,64,Caused equally by natural changes in the environment and human activities,Other,5,5,NA,4,5,4.75,5,NA,NA,5,5,5,5,5,5,5,5,5,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,1,1,3,2,NA,1.666666667,2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,1,4,4,1,3,3,1,3.666666667,4,Trust coallition,1,1,NA,1,1,1,2,5,5,5,2,5,4,NA,5,5,5,2,3,NA,4,4,3.875,3.5,4.4,3,3,1,5,3,3,NA,NA,3,3,1,5,2.333333333,3.666666667,2.333333333,4,4_Convervative,5,4,5,5,NA,5,5,2,2,2,1,1,3.833333333,2.8,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/5/21 1:58,2/5/21 2:06,R_3yBs405xx3Xrjot,Washington state (USA),Yes,Female,24,Caused mostly by human activities,Human,5,5,5,4,4,4.6,4,2,4,2,5,1,4,1,4,4,3.142857143,3,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,1,1,4,5,5,1.333333333,4.666666667,2,5,1,5,1,1,1,1,2,2,2.5,1.5,5,3,5,3,5,4,3,4,5,1,3.8,4,5,5,4,1,1,2,5,1,4,1,1,3.666666667,4.666666667,Trust coallition,1,5,1,1,1,2,4,1,1,4,1,1,4,4,4,1,5,5,2,4,3.625,3.625,3,3.142857143,3.333333333,2.333333333,3.666666667,1,5,2,4,4,5,2,4,2,4,3.333333333,4,3,5,5_Very conservative,5,1,4,5,5,5,3,3,2,1,1,1,3,3,Some college but no degree,3,Public
2/5/21 1:09,2/5/21 1:25,R_2dsX4zIZFRx2tdi,Washington state (USA),Yes,Female,26,Caused equally by natural changes in the environment and human activities,Other,5,4,3,NA,4,4,4,5,5,4,4,3,4,5,3,4,4,4.333333333,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,2,1,2,1.666666667,NA,2,3,2,NA,3,2,NA,NA,1,2.5,1.5,NA,3,NA,4,4,3,4,3,3,NA,3.428571429,4,4,3,4,2,3,5,4,3,4,3,2.5,4.333333333,3.666666667,Trust coallition,2,3,NA,2,2,2.333333333,2,4,5,3,4,3,4,4,5,4,5,3,5,3,4.125,4.125,4.111111111,4,4.5,3.333333333,2.666666667,1,5,4,2,NA,2,3,3,3,3,2.666666667,2.666666667,3,3,3_Neutral,4,4,5,1,1,2,5,3,4,2,3,1,4.166666667,1.666666667,High school diploma or equivalent including GED,2,Public
2/5/21 0:11,2/5/21 1:05,R_1gRYuo6U55Z9Y5H,Washington state (USA),Yes,Female,61,Caused mostly by human activities,Human,5,5,4,4,4,4.4,4,5,4,4,4,5,5,5,2,5,4,5,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,We need further research before being able to implement a Solid Carbon project.,4,3,3,2,2,2,3.333333333,2,2,2,3,4,4,2,2,3,3,4,2.833333333,3,4,4,4,5,5,4,4,4,4,4,4.2,5,2,4,3,2,3,5,5,4,5,5,3,5,3,Trustful,3,2,2,3,2,2.5,3,4,4,4,4,4,5,4,4,5,NA,4,5,5,4.571428571,4.571428571,4.375,4.333333333,4.6,4,2,1,5,4,2,4,1,4,2,4,2,2.666666667,2,3.4,1,1_Very liberal,5,4,5,5,4,5,4,1,4,2,1,2,3.833333333,3.166666667,Some college but no degree,3,Public
2/5/21 0:09,2/5/21 0:30,R_UrPh5mGLlltpNHr,Washington state (USA),Yes,Female,62,Caused mostly by natural changes in the environment,Other,2,2,2,3,1,2,4,2,2,2,3,2,4,4,4,5,2.714285714,4.333333333,No,1,3,3_Neither oppose nor support,0,A Solid Carbon project should be avoided because there are too many unknowns,2,2,4,4,5,4,2.666666667,4.333333333,2,3,5,4,5,5,1,1,1,1,4,1,1,2,1,2,1,2,2,1,1,1,1.4,1,2,1,2,2,2,1,2,3,2,3,2.5,1.666666667,1.666666667,Not trustful,2,4,3,2,2,2.75,3,4,5,3,2,3,3,4,3,3,4,4,3,4,3.5,3.5,3.222222222,3.285714286,3.333333333,3,3,1,5,3,3,2,2,3,3,3,3,3,3,2.6,3,3_Neutral,5,5,5,3,4,5,4,4,4,2,2,2,4.5,3,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/4/21 23:38,2/5/21 0:01,R_1d5FdjSqQKiwISY,Washington state (USA),Yes,Male,53,Caused mostly by human activities,Human,5,4,NA,1,5,3.75,4,4,4,4,4,4,4,4,3,4,3.857142857,4,No,1,NA,NA,NA,NA,3,2,4,4,4,4,3,4,5,4,4,4,4,4,5,4,4,5,4.166666667,4.5,4,4,4,5,5,4,4,5,4,5,4.4,NA,5,5,4,4,5,4,5,4,4,4,4,4.333333333,4.666666667,Trustful,4,1,5,4,4,3.5,4,4,4,3,2,1,4,4,3,4,4,1,4,5,3.625,3.625,3,2.857142857,3.833333333,1.333333333,4.666666667,2,4,1,5,5,5,2,4,1,5,3.333333333,4.666666667,2.8,3,3_Neutral,4,4,4,4,4,4,2,2,2,2,2,2,3,3,High school diploma or equivalent including GED,2,Public
2/4/21 22:47,2/4/21 23:23,R_1cYUYGkIUhnVKAC,Washington state (USA),Yes,Female,43,Caused mostly by human activities,Human,4,3,4,3,5,3.8,NA,NA,NA,3,3,NA,NA,3,3,3,3,3,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,3,3,3,3,4,2,3,3,Trust coallition,3,3,3,3,3,3,2,3,3,4,3,3,4,4,3,4,4,4,3,3,3.625,3.625,3.555555556,3.571428571,3.666666667,3.333333333,2.666666667,2,4,3,3,NA,3,3,3,NA,NA,3,3,3,NA,NA,NA,NA,3,NA,2,NA,4,3,NA,2,2,1,3.333333333,1.75,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/4/21 22:56,2/4/21 23:17,R_322NPMidGjjWJ0f,Washington state (USA),Yes,Female,61,Caused mostly by human activities,Human,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3.714285714,3.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,2,2,2,2,4,3,3,4,3,3,3,4,3,3,3.333333333,3.25,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3.666666667,3.333333333,Trust coallition,3,3,3,3,3,3,3,4,4,2,4,4,5,4,4,4,4,4,5,4,4.25,4.25,4.222222222,4.285714286,4.333333333,4,2,2,4,3,3,4,3,4,2,3,3,2.666666667,2.666666667,3.4,4,4_Convervative,3,2,3,2,2,2,3,2,4,2,2,2,2.833333333,2,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/4/21 22:38,2/4/21 23:15,R_2duwUBb2bOFy8Lo,Washington state (USA),No,Male,44,Caused mostly by natural changes in the environment,Other,4,2,2,2,2,2.4,NA,3,3,1,3,1,4,4,5,5,2.666666667,4.333333333,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,NA,3,3,2,4,3,3,3,3,3,5,4,5,5,5,1,4,1,4.166666667,2.75,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,2,2,3,2.5,2,2.666666667,Not trustful,2,3,2,2,2,2.25,2,3,3,2,5,5,4,2,4,4,3,4,4,4,3.625,3.625,3.888888889,3.857142857,3.5,4.666666667,1.333333333,2,4,5,1,4,4,3,3,3,3,2.333333333,2.333333333,3.8,4,4_Convervative,4,4,4,3,3,4,5,3,5,3,3,3,4.166666667,3.166666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/4/21 22:23,2/4/21 22:42,R_74kgLBY9FIu1jt7,Washington state (USA),Yes,Female,21,Caused mostly by human activities,Human,5,5,3,5,5,4.6,5,5,5,5,5,5,5,5,5,5,5,5,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,3,3,3,2,1,2.666666667,2,4,4,3,5,4,5,1,2,2,3,4.166666667,2,5,5,5,5,5,4,4,5,5,5,4.8,4,4,5,4,4,3,4,4,3,5,5,3.5,4.333333333,4.333333333,Trustful,2,2,2,2,2,2,2,4,2,3,4,4,5,3,5,5,3,2,5,5,4.125,4.125,4,3.714285714,4.333333333,3.333333333,2.666666667,1,5,3,3,4,2,3,3,2,4,2.666666667,3.333333333,2.8,NA,NA,3,3,3,2,5,4,4,2,2,2,2,3,2.833333333,3,High school diploma or equivalent including GED,2,Public
2/4/21 22:12,2/4/21 22:41,R_UgWvmoVUoTylwXf,Washington state (USA),Yes,Male,71,Caused mostly by natural changes in the environment,Other,2,1,1,1,1,1.2,3,5,5,5,5,3,3,4,4,5,4.285714286,4,No,1,1,1_Strongly oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1.333333333,Not trustful,1,1,1,1,1,1,3,4,2,4,4,4,3,3,3,2,2,4,3,2,2.75,2.75,3.111111111,3.285714286,2.666666667,4,2,2,4,3,3,3,3,3,3,2,4,2.666666667,3.333333333,2.8,5,5_Very conservative,5,4,5,5,5,5,5,5,5,5,5,5,4.833333333,5,Some college but no degree,3,Public
2/4/21 22:10,2/4/21 22:32,R_2comHvDQ5T6TUp7,Washington state (USA),No,Male,71,Caused mostly by natural changes in the environment,Other,3,2,2,2,2,2.2,3,2,2,2,3,2,4,5,4,5,2.571428571,4.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,4,3,4,4,4,3,4,4,4,4,4,3,4,2,NA,4,NA,3.833333333,3,4,3,1,2,2,2,3,1,1,1,2,3,2,2,2,1,2,1,1,1,2,3,1,1.333333333,2,Not trustful,2,2,3,1,1,2,3,2,4,4,5,4,3,4,4,4,4,5,2,3,3.625,3.625,3.888888889,3.857142857,3.5,4.666666667,1.333333333,3,3,4,2,4,4,4,2,4,2,2.666666667,2,4,4,4_Convervative,4,5,4,3,4,4,5,2,4,3,4,3,4,3.5,Bachelor's degree,5,Public
2/4/21 22:08,2/4/21 22:22,R_71aefiDNYzDKoZH,Washington state (USA),Yes,Male,42,Caused mostly by human activities,Human,5,5,4,5,5,4.8,3,4,5,4,5,4,5,5,5,5,4.285714286,5,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,3,2,4,2,2,2.666666667,2.666666667,5,3,5,5,5,5,5,4,5,4,4.666666667,4.5,2,2,1,5,5,4,3,4,5,2,3.3,1,1,4,1,2,3,3,4,2,3,3,2,3.333333333,2,Trust coallition,1,1,3,5,2,2.5,3,4,5,4,2,4,4,4,4,5,4,5,1,4,3.875,3.875,3.666666667,3.428571429,3.666666667,3.666666667,2.333333333,1,5,2,4,4,4,2,4,2,4,3.333333333,4,2.8,3,3_Neutral,3,4,4,2,5,4,3,2,2,2,1,1,3,2.5,Bachelor's degree,5,Public
2/4/21 21:54,2/4/21 22:08,R_1iflRHXwWTPILiq,Washington state (USA),Yes,Female,27,Caused mostly by natural changes in the environment,Other,4,2,1,2,2,2.2,2,1,3,1,5,2,4,3,1,4,2.142857143,3.666666667,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,NA,3,4,2,5,4,3.5,3.666666667,5,5,5,3,NA,4,1,1,2,1,4.4,1.25,1,1,2,3,1,1,2,1,2,1,1.5,2,1,1,2,2,3,1,4,2,3,4,2,2.666666667,1.333333333,Not trustful,2,2,NA,1,1,1.666666667,3,3,4,4,5,5,3,1,4,3,3,4,3,4,3.125,3.125,3.444444444,3.428571429,2.833333333,4.666666667,1.333333333,2,4,5,1,3,NA,NA,NA,NA,NA,1,1,4,4,4_Convervative,4,5,4,NA,1,4,5,3,5,3,5,5,4.333333333,3.6,Bachelor's degree,5,Public
2/4/21 21:41,2/4/21 21:52,R_6QD74bq5MxZabe1,Washington state (USA),Yes,Female,51,Caused mostly by human activities,Human,5,4,4,5,4,4.4,4,4,4,3,3,4,4,5,3,4,3.571428571,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,3,4,3,3,3,3.333333333,4,4,5,5,4,5,4,4,5,4,4.5,4.25,3,3,3,4,4,3,3,3,4,3,3.3,3,4,4,4,3,3,4,4,4,3,4,3.5,3.666666667,4,Trustful,3,3,2,3,3,2.75,4,5,4,3,3,5,4,4,4,5,5,4,5,5,4.5,4.5,4.333333333,4.285714286,4.5,4,2,2,4,3,3,3,4,4,2,NA,NA,2.5,2.5,3.5,3,3_Neutral,3,2,4,2,2,5,4,1,4,1,3,2,3,2.5,Some college but no degree,3,Public
2/4/21 21:40,2/4/21 21:50,R_3iFjYfzVGLKf8j6,Washington state (USA),Yes,Female,60,Caused mostly by human activities,Human,5,5,4,5,5,4.8,4,2,1,2,2,1,4,5,2,4,2,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,1,5,5,5,2.333333333,5,2,3,3,1,1,1,1,1,1,1,1.833333333,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,4,4,3,3,4,3,3.666666667,2.333333333,Trust coallition,3,3,3,3,3,3,1,1,5,5,4,1,4,2,5,5,4,4,5,4,4.125,4.125,3.777777778,3.428571429,4.166666667,3,3,2,4,3,3,3,3,4,2,1,5,2,3.333333333,2.8,2,2_Liberal,2,2,3,1,1,3,3,2,3,1,2,2,2.5,1.666666667,Some college but no degree,3,Public
2/4/21 21:30,2/4/21 21:42,R_2V3JzldOoeNm4JS,Washington state (USA),Yes,Female,55,Caused mostly by human activities,Human,4,5,3,4,4,4,NA,4,NA,2,3,2,4,5,2,5,2.6,4.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,2,1,5,5,5,1.333333333,5,5,5,5,5,5,5,3,4,4,5,5,4,3,4,2,2,3,NA,NA,2,1,NA,2.428571429,2,2,2,NA,2,NA,4,2,2,3,4,2,3,2,Trust coallition,3,3,2,1,2,2.25,1,2,4,3,5,4,3,4,3,5,5,4,1,5,3.75,3.75,3.777777778,3.714285714,3.5,4.333333333,1.666666667,3,3,2,4,1,1,2,4,3,3,3.666666667,3.666666667,1.8,4,4_Convervative,3,3,4,2,2,4,3,3,3,1,3,3,3.166666667,2.5,Bachelor's degree,5,Public
2/4/21 20:58,2/4/21 21:14,R_3fVtvhtyDbly8Xc,Washington state (USA),No,Female,61,Caused equally by natural changes in the environment and human activities,Other,5,5,4,5,5,4.8,NA,4,4,2,4,2,5,5,3,NA,3.166666667,5,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,1,1,2,2,2,1,2,3,5,5,5,5,5,4,5,5,5,4.666666667,4.75,3,4,4,5,5,4,5,5,4,5,4.4,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,4,4,NA,Trust coallition,2,2,2,2,2,2,2,5,5,4,5,5,4,4,5,5,5,4,5,4,4.5,4.5,4.666666667,4.571428571,4.666666667,4.666666667,1.333333333,2,4,NA,NA,2,4,2,4,1,5,2.5,4.5,2.25,3,3_Neutral,5,5,5,1,2,2,NA,4,4,1,2,1,4.6,1.5,High school diploma or equivalent including GED,2,Public
2/4/21 20:48,2/4/21 21:12,R_2PaHYAFglDSCmt7,Washington state (USA),Yes,Female,27,Caused mostly by human activities,Human,5,5,4,5,5,4.8,3,3,3,2,4,2,5,4,3,5,2.857142857,4.666666667,No,1,NA,NA,NA,We need further research before being able to implement a Solid Carbon project.,2,2,1,5,5,5,1.666666667,5,5,5,5,5,5,5,3,5,3,5,5,4,2,2,1,2,2,2,1,2,2,2,1.8,3,3,3,2,3,3,4,4,3,3,4,3,3.666666667,2.666666667,Trust coallition,2,2,2,3,2,2.25,1,5,5,3,2,5,4,3,3,5,5,3,3,4,3.75,3.75,3.666666667,3.571428571,3.833333333,3.333333333,2.666666667,2,4,3,3,2,3,3,3,NA,NA,3,3,2.75,1,1_Very liberal,2,1,2,1,1,1,2,2,2,1,1,1,1.833333333,1,Bachelor's degree,5,Public
2/4/21 20:44,2/4/21 21:01,R_1NgfXQnBi5w64V0,Washington state (USA),Yes,Female,47,Caused mostly by human activities,Human,5,4,4,4,5,4.4,3,3,3,4,4,4,5,5,4,4,3.571428571,4.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,3,3,3,3,3,2.333333333,3,4,4,5,5,5,5,4,5,2,4,4.666666667,3.75,2,2,2,3,3,3,3,3,3,3,2.7,3,2,3,3,3,3,3,4,3,4,4,3,3.666666667,2.666666667,Trust coallition,3,3,3,3,3,3,2,4,4,4,4,4,4,3,4,4,4,4,2,3,3.5,3.5,3.666666667,3.571428571,3.5,4,2,3,3,3,3,4,3,3,3,2,4,2.666666667,3.333333333,3,2,2_Liberal,2,3,3,2,1,2,3,1,3,1,3,2,2.5,1.833333333,Some college but no degree,3,Public
2/4/21 20:35,2/4/21 20:54,R_A1cIwXAlHcjg2gp,Province of British Columbia (Canada),No,Male,33,Caused equally by natural changes in the environment and human activities,Other,4,4,1,4,4,3.4,4,4,4,1,3,2,4,5,2,4,2.857142857,4.333333333,"Yes, but I don't really know what it is",2,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,1,3,3,2,1.666666667,2.666666667,1,1,4,3,2,4,3,1,4,1,2.5,2.25,2,2,1,1,1,2,2,2,2,1,1.6,3,1,2,1,2,2,3,5,4,1,1,3,3,1.333333333,Not trustful,3,3,NA,3,3,3,1,4,5,3,5,4,4,3,4,5,4,5,2,5,4,4,4,3.857142857,3.666666667,4.666666667,1.333333333,4,2,5,1,4,4,5,1,5,1,2.333333333,1,4.6,3,3_Neutral,5,4,3,2,3,3,5,2,5,2,3,3,4,2.666666667,Bachelor's degree,5,Public
2/4/21 20:29,2/4/21 20:52,R_1DnXh8K4J6DMGNo,Province of British Columbia (Canada),No,Male,70,"Not caused by natural or human activities, because climate change isn’t happening",Other,1,2,2,1,2,1.6,2,2,2,2,2,NA,2,5,4,4,2.333333333,3.666666667,No,1,NA,NA,NA,We need further research before being able to implement a Solid Carbon project.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,1,2,3,NA,NA,NA,3,3,NA,4,2.666666667,3,4,NA,4,3,3,1,4,3,3,3,3,2.666666667,4,Trust coallition,2,2,3,2,2,2.25,3,4,4,2,4,3,3,4,3,NA,4,4,4,4,3.714285714,3.714285714,3.625,3.714285714,3.6,3.666666667,2.333333333,3,3,3,3,NA,4,2,4,NA,NA,3.5,3.5,3,4,4_Convervative,5,4,4,5,4,4,4,3,4,2,1,1,4,2.833333333,Some college but no degree,3,Public
2/4/21 19:16,2/4/21 19:33,R_3qeg8Sy9gFEpQQP,Washington state (USA),No,Female,69,Caused equally by natural changes in the environment and human activities,Other,4,3,2,4,3,3.2,4,1,2,1,4,2,2,5,4,4,2.571428571,3.666666667,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,2,1,4,4,3,2,3.666666667,2,3,4,4,4,5,3,3,4,3,3.666666667,3.25,3,2,3,4,4,4,3,4,4,4,3.5,3,4,3,3,3,3,4,3,3,2,4,3,3,3.333333333,Trust coallition,3,2,3,3,3,2.75,5,4,4,4,2,4,4,3,4,5,4,3,3,5,3.875,3.875,3.555555556,3.285714286,3.833333333,3,3,2,4,2,4,3,4,2,4,1,5,3,4.333333333,2.4,4,4_Convervative,3,4,4,2,3,4,2,1,2,2,2,3,2.666666667,2.666666667,Some college but no degree,3,Public
2/4/21 18:49,2/4/21 19:15,R_2TS2nhBujcBW2UO,Washington state (USA),Yes,Female,58,Caused equally by natural changes in the environment and human activities,Other,5,4,2,4,4,3.8,2,2,2,4,3,3,4,4,2,4,2.571428571,4,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,2,2,2,2,2,3,4,4,4,4,4,2,4,2,2,3.833333333,2.5,4,4,1,4,4,4,3,4,4,4,3.6,4,2,4,4,2,1,4,4,1,4,4,1.5,4,3.333333333,Trust coallition,2,1,1,1,2,1.25,1,4,5,5,5,5,5,5,5,5,4,4,4,4,4.5,4.5,4.666666667,4.571428571,4.666666667,4.666666667,1.333333333,4,2,3,3,2,4,3,3,2,4,2.666666667,3.333333333,2.8,2,2_Liberal,4,2,4,2,1,4,4,2,3,2,4,2,3.166666667,2.5,High school diploma or equivalent including GED,2,Public
2/4/21 18:50,2/4/21 19:00,R_3HTGTzRpnxByYva,Washington state (USA),Yes,Female,51,Caused mostly by human activities,Human,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,4.428571429,5,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,3,4,3,1,3.333333333,5,5,5,4,5,5,3,1,2,1,4.833333333,1.75,5,5,4,5,5,5,5,5,4,5,4.8,4,1,3,2,3,3,4,4,3,4,4,3,4,2,Trust coallition,3,3,3,3,3,3,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,4,2,2,3,4,2,3,3,2.333333333,2.333333333,3.2,2,2_Liberal,2,1,2,1,1,1,2,1,2,1,1,1,1.666666667,1,Bachelor's degree,5,Public
2/4/21 18:38,2/4/21 18:52,R_2pWevuGzNmJER9p,Washington state (USA),Yes,Female,20,Caused mostly by human activities,Human,5,5,4,4,5,4.6,4,3,4,4,3,4,4,4,4,4,3.714285714,4,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,1,1,2,2,1,1.333333333,1.666666667,2,2,2,2,2,3,2,2,2,2,2.166666667,2,4,4,4,4,4,4,4,4,4,4,4,4,2,5,2,3,3,5,3,3,2,4,3,3.333333333,3,Trust coallition,3,3,2,3,3,2.75,2,4,4,2,4,5,4,3,4,5,5,4,4,4,4.125,4.125,4.222222222,4.142857143,4.166666667,4.333333333,1.666666667,2,4,4,2,3,2,3,3,2,4,2.333333333,3,2.8,3,3_Neutral,3,3,4,2,3,3,4,2,4,2,2,2,3.333333333,2.333333333,High school diploma or equivalent including GED,2,Public
2/4/21 18:27,2/4/21 18:42,R_1kZVsVCdhkALTT9,Province of British Columbia (Canada),No,Male,44,Caused mostly by human activities,Human,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4.428571429,5,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,1,1,1,3,3,3,2,3,1,3,1,3,3,2.5,2.5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,3,3,5,4,3,3,5,3,4,3.333333333,Trust coallition,3,3,3,3,3,3,2,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4.777777778,4.714285714,5,4.333333333,1.666666667,1,5,4,2,4,3,4,2,3,3,2.333333333,2.333333333,3.6,1,1_Very liberal,3,3,3,1,1,1,3,3,5,1,1,1,3.333333333,1,High school diploma or equivalent including GED,2,Public
2/4/21 18:08,2/4/21 18:18,R_1fZZ2kbOPVhOQW1,Washington state (USA),Yes,Female,20,Caused equally by natural changes in the environment and human activities,Other,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,2,1,1,1,1.333333333,NA,NA,NA,NA,NA,3,1,3,3,3,3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,2,3,4,5,4,3,5,3,4,3,Trust coallition,1,3,1,2,2,1.75,1,3,2,1,4,5,3,3,3,4,4,5,3,4,3.625,3.625,3.777777778,3.857142857,3.333333333,4.666666667,1.333333333,3,3,4,2,3,1,3,3,3,3,2.666666667,2.666666667,2.8,1,1_Very liberal,1,1,2,1,1,1,3,2,3,1,1,1,2,1,Bachelor's degree,5,Public
2/4/21 17:14,2/4/21 17:46,R_1mmG3FjsuaGcSLP,Washington state (USA),Yes,Female,18,Caused mostly by human activities,Human,5,5,4,5,5,4.8,4,NA,3,2,4,2,5,5,NA,4,3,4.666666667,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,2,2,4,3,3,2,3.333333333,5,2,5,4,3,5,2,4,3,4,4,3.25,1,1,1,3,1,1,1,1,NA,1,1.222222222,3,1,4,1,1,2,5,4,2,4,5,1.5,4.333333333,2,Trust coallition,1,1,1,1,1,1,4,4,4,4,3,5,5,5,4,5,5,5,4,5,4.75,4.75,4.555555556,4.571428571,4.666666667,4.333333333,1.666666667,1,5,1,5,1,1,1,5,3,3,4.333333333,4.333333333,1.4,NA,NA,5,4,4,1,1,1,5,2,4,1,1,1,4,1,Some college but no degree,3,Public
